0,3,141,-208
0,3,142,-208
0,3,143,-208
0,3,144,-208
0,3,145,-208
0,3,146,-208
0,3,147,-208
1,4,148,-207
-1,3,149,-207
0,3,150,-207
0,3,151,-207
0,3,152,-207
0,3,153,-207
0,3,154,-207
0,3,155,-207
0,3,156,-207
0,3,157,-207
0,3,158,-207
0,3,159,-207
0,3,160,-207
0,3,161,-207
1,4,162,-206
-1,3,163,-206
0,3,164,-206
0,3,165,-206
0,3,166,-206
0,3,167,-206
0,3,168,-206
0,3,169,-206
0,3,170,-206
0,3,171,-206
0,3,172,-206
1,4,173,-205
-1,3,174,-205
0,3,175,-205
0,3,176,-205
0,3,177,-205
0,3,178,-205
1,4,179,-204
1,5,179,-203
0,5,179,-202
-1,4,180,-201
1,5,180,-200
0,5,180,-199
1,6,179,-198
-1,5,179,-197
0,5,179,-196
1,6,178,-195
1,7,177,-195
1,8,176,-196
-1,7,175,-196
1,8,174,-197
-1,7,173,-197
0,7,172,-197
0,7,171,-197
0,7,170,-197
0,7,169,-197
0,7,168,-197
0,7,167,-197
0,7,166,-197
0,7,165,-197
0,7,164,-197
1,8,163,-198
-1,7,162,-198
0,7,161,-198
0,7,160,-198
0,7,159,-198
0,7,158,-198
0,7,157,-198
0,7,156,-198
0,7,155,-198
0,7,154,-198
0,7,153,-198
1,8,152,-199
-1,7,151,-199
0,7,150,-199
0,7,149,-199
0,7,148,-199
0,7,147,-199
0,7,146,-199
0,7,145,-199
0,7,144,-199
0,7,143,-199
0,7,142,-199
0,7,141,-199
0,7,140,-199
1,8,139,-200
-1,7,138,-200
0,7,137,-200
0,7,136,-200
0,7,135,-200
0,7,134,-200
0,7,133,-200
0,7,132,-200
0,7,131,-200
0,7,130,-200
0,7,129,-200
1,8,128,-201
-1,7,127,-201
0,7,126,-201
0,7,125,-201
0,7,124,-201
0,7,123,-201
0,7,122,-201
0,7,121,-201
0,7,120,-201
0,7,119,-201
0,7,118,-201
0,7,117,-201
0,7,116,-201
